listing_id,brand,model,year,price_inr,transmission,mileage_km,fuel_type,city,car_age,mileage_per_year,price_per_km,price_vs_model_median_pct,source_url,condition_grade,days_on_market,recon_cost_est,acquisition_cost,holding_cost_per_day,expected_resale_price
DW-007541,Maruti Suzuki,Wagon R,2015,213000.0,Manual,86394.0,Petrol,Gurgaon,12,7200.0,2.47,-39.4,https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-vxi-cars-Gurgaon_e7ef10a2-8945-4277-8ffc-5e96b6aa8c57.htm,Fair,23,22000,141827.0,312.02,213000.0
DW-009783,Mahindra,Scorpio,2022,1190000.0,Manual,50000.0,Diesel,New Delhi,5,10000.0,23.8,22.7,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-s5-cars-New-Delhi_c4f0497a-69cb-4ea0-b271-2f87bd1c9315.htm,Good,56,9000,838486.0,1844.67,1190000.0
DW-005269,Honda,Amaze,2018,495000.0,Manual,45000.0,Petrol,Nagpur,9,5000.0,11.0,10.0,https://www.cardekho.com/used-car-details/used-Honda-amaze-s-i-vtec-cars-Nagpur_b0f7e328-ad68-45f4-af2b-53bc20fc2b99.htm,Fair,43,22000,325674.0,716.48,495000.0
DW-009478,BMW,3 Series,2010,800000.0,Automatic,54800.0,Petrol,Mysore,17,3224.0,14.6,-46.7,https://www.cardekho.com/used-car-details/used-Bmw-3-series-320i-cars-Mysore_ebe5da2f-c703-47a3-9488-2e566cbd4ea8.htm,Fair,15,22000,595264.0,1309.58,800000.0
DW-007314,Ford,Endeavour,2021,2975000.0,Automatic,90200.0,Diesel,Pune,6,15033.0,32.98,48.8,https://www.cardekho.com/used-car-details/used-Ford-endeavour-titanium-plus-4x2-at-cars-Pune_e88cfe7e-6c44-4ead-ab45-daa5f9970223.htm,Fair,93,22000,2281088.0,5018.39,2975000.0
DW-004677,Hyundai,Creta,2020,850000.0,Manual,75000.0,Diesel,Indore,7,10714.0,11.33,0.0,https://www.cardekho.com/used-car-details/used-Hyundai-creta-14-e-plus-crdi-cars-Indore_0c0172c5-1e36-4040-acbd-eb029c2085ba.htm,Good,58,9000,637939.0,1403.47,850000.0
DW-003209,Toyota,Innova Crysta,2025,1033320.0,Manual,8253.0,Diesel,Jaipur,2,4126.0,125.21,-41.5,https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-24-gx-7str-cars-Jaipur_7910cd0e-8bda-472a-93f3-3a152d6bfee7.htm,Excellent,3,3000,808389.0,1778.46,1033320.0
DW-005782,Tata,Punch,2024,646099.0,Manual,42111.0,CNG,Vadodara,3,14037.0,15.34,5.9,https://www.cardekho.com/used-car-details/used-Tata-punch-adventure-cng-cars-Vadodara_4786e3a4-06aa-4b4a-afa7-75a647b7e917.htm,Good,33,9000,496782.0,1092.92,646099.0
DW-002957,Toyota,Fortuner,2025,4100000.0,Automatic,45000.0,Diesel,Ahmedabad,2,22500.0,91.11,67.3,https://www.cardekho.com/used-car-details/used-Toyota-fortuner-leader-edition-4x2-diesel-at-cars-Ahmedabad_2401d896-a905-4a97-97a8-570844f2b1a9.htm?adId=34486&adType=41,Poor,76,45000,3339517.0,7346.94,4100000.0
DW-000901,Tata,Indica V2,2016,220000.0,Manual,120000.0,Diesel,Mumbai,11,10909.0,1.83,37.5,https://www.cardekho.com/used-car-details/used-Tata-indica-v2-lx-cars-Mumbai_c4d2ccfe-3a86-4f3e-bf72-e45f40f0f30f.htm?adId=34480&adType=41,Fair,97,22000,135586.0,298.29,220000.0
DW-001091,Mercedes-Benz,GLC,2016,1900000.0,Automatic,80000.0,Diesel,Mumbai,11,7273.0,23.75,-56.8,https://www.cardekho.com/used-car-details/used-Mercedes-benz-glc-220d-4matic-style-cars-Mumbai_8f43cff2-028e-4e8b-96fb-69eea12aa96c.htm?adId=33716&adType=41,Fair,30,22000,1372176.0,3018.79,1900000.0
DW-007709,Skoda,Slavia,2023,970000.0,Automatic,38067.0,Petrol,Gurgaon,4,9517.0,25.48,-8.2,https://www.cardekho.com/used-car-details/used-Skoda-slavia-10-tsi-style-at-bsvi-cars-Gurgaon_15605736-813e-4b7e-9b6f-60aa38e21f3d.htm,Good,23,9000,785382.0,1727.84,970000.0
DW-002895,Maruti Suzuki,Wagon R,2015,176000.0,Manual,69451.0,Petrol,Ahmedabad,12,5788.0,2.53,-49.9,https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-vxi-bs-iv-cars-Ahmedabad_c5e558f0-0829-4d6e-b284-8df035e34015.htm,Fair,14,22000,123583.0,271.88,176000.0
DW-000319,Hyundai,i10,2016,346000.0,Manual,38059.0,Petrol,Coimbatore,11,3460.0,9.09,53.8,https://www.cardekho.com/used-cars+in+coimbatore?pageNo=1,Fair,68,22000,271831.0,598.03,346000.0
DW-000136,Jaguar,XJ,2019,3900000.0,Automatic,40000.0,Diesel,Delhi,8,5000.0,97.5,0.0,https://www.cardekho.com/used-cars+in+delhi?pageNo=1,Good,35,9000,3231654.0,7109.64,3900000.0
DW-009025,Maruti Suzuki,Baleno,2016,380000.0,Manual,120000.0,Petrol,Ranchi,11,10909.0,3.17,-23.5,https://www.cardekho.com/used-car-details/used-Maruti-baleno-12-alpha-cars-Ranchi_0c8124d0-1cc1-45c0-a6df-36408b93b745.htm,Fair,49,22000,294724.0,648.39,380000.0
DW-000938,Toyota,Innova Hycross,2025,3850000.0,Automatic,14062.0,Petrol,Mumbai,2,7031.0,273.79,22.4,https://www.cardekho.com/used-car-details/used-Toyota-innova-hycross-zxo-hybrid-cars-Mumbai_4c102f9f-1025-467c-9ba8-369def5ee603.htm,Excellent,42,3000,2873536.0,6321.78,3850000.0
DW-000034,Honda,Elevate,2023,1264000.0,Automatic,24163.0,Petrol,Delhi,4,6041.0,52.31,-0.0,https://www.cardekho.com/used-cars+in+delhi?pageNo=11,Excellent,21,3000,957955.0,2107.5,1264000.0
DW-002037,Renault,KWID,2018,295000.0,Manual,10913.0,Petrol,Chennai,9,1213.0,27.03,13.5,https://www.cardekho.com/used-car-details/used-Renault-kwid-rxt-cars-Chennai_f3a36849-a84a-460f-9bfe-7e7b873394ca.htm,Fair,32,22000,196363.0,432.0,295000.0
DW-004059,Audi,A4,2017,1975000.0,Automatic,60000.0,Diesel,Chandigarh,10,6000.0,32.92,17.6,https://www.cardekho.com/used-car-details/used-Audi-a4-35-tdi-technology-cars-Chandigarh_8ef0879e-e35a-46b3-9b50-f4913099b7d2.htm?adId=34200&adType=41,Fair,54,22000,1540116.0,3388.26,1975000.0
DW-000036,Volkswagen,Taigun,2022,1225000.0,Automatic,17605.0,Petrol,Mumbai,5,3521.0,69.58,11.4,https://www.cardekho.com/used-cars+in+mumbai?pageNo=1,Good,32,9000,1021005.0,2246.21,1225000.0
DW-004068,Audi,A6,2019,1890000.0,Automatic,70000.0,Diesel,Chandigarh,8,8750.0,27.0,20.0,https://www.cardekho.com/used-car-details/used-Audi-a6-35-tdi-cars-Chandigarh_126dc213-f69e-488b-be27-00ba96763f44.htm,Good,64,9000,1411706.0,3105.75,1890000.0
DW-003799,Nissan,Magnite,2023,510000.0,Manual,93508.0,Petrol,Lucknow,4,23377.0,5.45,-7.3,https://www.cardekho.com/used-car-details/used-Nissan-magnite-xv-bsvi-cars-Lucknow_2b1f65e0-7db2-432a-9056-668589f589cb.htm,Poor,48,45000,354611.0,780.14,510000.0
DW-006609,Skoda,Rapid,2015,399000.0,Manual,85000.0,Diesel,Nashik,12,7083.0,4.69,-18.6,https://www.cardekho.com/used-car-details/used-Skoda-rapid-15-tdi-elegance-cars-Nashik_a1d9cf8e-7295-446b-b210-22ca624d9d2d.htm,Fair,38,22000,275034.0,605.07,399000.0
DW-004846,MG,Astor,2024,1021920.0,Automatic,21972.0,Petrol,Indore,3,7324.0,46.51,14.3,https://www.cardekho.com/used-car-details/used-Mg-astor-select-cvt-cars-Indore_d7e6dd60-e108-4ca8-929a-20a412086fe5.htm,Excellent,36,3000,738372.0,1624.42,1021920.0
DW-008171,Mahindra,Thar,2021,997291.0,Automatic,53722.0,Petrol,Ghaziabad,6,8954.0,18.56,-17.5,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-hard-top-at-cars-Ghaziabad_0adedc1d-35f7-4df6-91e5-928c9d51f3bf.htm,Good,24,9000,718302.0,1580.26,997291.0
DW-002914,Hyundai,EON,2013,141000.0,Manual,87833.0,Petrol,Ahmedabad,14,6274.0,1.61,-32.4,https://www.cardekho.com/used-car-details/used-Hyundai-eon-magna-optional-cars-Ahmedabad_f51abc8c-be80-4f05-8d21-1f9030a14fd8.htm,Fair,30,22000,77926.0,171.44,141000.0
DW-004716,Toyota,Fortuner,2019,2675000.0,Manual,103000.0,Petrol,Indore,8,12875.0,25.97,9.2,https://www.cardekho.com/used-car-details/used-Toyota-fortuner-27-2wd-mt-bsiv-cars-Indore_c8187345-e0ab-42d8-bef5-3cca03e6e293.htm?adId=34306&adType=41,Good,55,9000,2244404.0,4937.69,2675000.0
DW-010407,Hyundai,Grand i10,2017,375000.0,Manual,54600.0,Petrol,Thane,10,5460.0,6.87,3.3,https://www.cardekho.com/used-car-details/used-Hyundai-grand-i10-sportz-cars-Thane_63f56cd1-5fa9-4b02-8137-691719fd6ab1.htm,Fair,38,22000,263162.0,578.96,375000.0
DW-004148,Volkswagen,Vento,2016,296140.0,Manual,112068.0,Petrol,Kochi,11,10188.0,2.64,-28.6,https://www.cardekho.com/used-car-details/used-Volkswagen-vento-16-mpi-all-star-cars-Kochi_713be357-a08c-4e98-9368-eac2abc39dfd.htm,Fair,34,22000,222350.0,489.17,296140.0
DW-008970,Renault,KWID,2017,345000.0,Manual,94000.0,Petrol,Kamrup,10,9400.0,3.67,32.7,https://www.cardekho.com/used-car-details/used-Renault-kwid-10-rxt-cars-Kamrup_f1dfe9c7-54a7-4d09-aec6-eb830cf0d589.htm,Fair,75,22000,254759.0,560.47,345000.0
DW-000959,Honda,City,2017,489000.0,Manual,28000.0,Petrol,Navi Mumbai,10,2800.0,17.46,-17.1,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-v-cars-Navi-Mumbai_cef4ed3c-88fb-4db7-b0aa-201e21fc3999.htm,Fair,11,22000,334377.0,735.63,489000.0
DW-001512,Jeep,Compass,2021,1624000.0,Automatic,37996.0,Petrol,Bangalore,6,6333.0,42.74,66.6,https://www.cardekho.com/used-car-details/used-Jeep-compass-14-limited-opt-dct-bsvi-cars-Bangalore_17dca5ba-7e34-47ae-808e-5be0cd885032.htm,Good,87,9000,1170543.0,2575.19,1624000.0
DW-002408,Ford,Endeavour,2020,2300000.0,Automatic,172000.0,Diesel,Pune,7,24571.0,13.37,15.0,https://www.cardekho.com/used-car-details/used-Ford-endeavour-titanium-plus-4x2-at-cars-Pune_226d4ecb-74b4-4b73-9cf1-370d59d0a095.htm?adId=33240&adType=41,Poor,91,45000,1845136.0,4059.3,2300000.0
DW-007443,Toyota,Fortuner,2013,1100000.0,Manual,100000.0,Diesel,Amritsar,14,7143.0,11.0,-55.1,https://www.cardekho.com/used-car-details/used-Toyota-fortuner-4x2-manual-cars-Amritsar_11a22fee-0237-4e49-8fb0-f41146682457.htm,Fair,37,22000,791677.0,1741.69,1100000.0
DW-000347,Maruti Suzuki,Suzuki Wagon R,2016,325000.0,Manual,57700.0,Petrol,Indore,11,5245.0,5.63,-20.7,https://www.cardekho.com/used-cars+in+indore?pageNo=1,Fair,11,22000,250023.0,550.05,325000.0
DW-008983,Ford,Figo,2011,120000.0,Manual,147670.0,Petrol,Guwahati,16,9229.0,0.81,-52.0,https://www.cardekho.com/used-car-details/used-Ford-figo-petrol-lxi-cars-Guwahati_d6899881-cfab-4ba4-8252-508960dd146b.htm,Fair,48,22000,64521.0,141.95,120000.0
DW-000563,Mahindra,XUV300,2020,625000.0,Automatic,47560.0,Diesel,Gurgaon,7,6794.0,13.14,-16.7,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w6-amt-diesel-bsiv-cars-Gurgaon_4f48cc56-f6bd-433d-8885-b4ba301e44d0.htm,Good,22,9000,492035.0,1082.48,625000.0
DW-009482,Mercedes-Benz,C-Class,2015,1700000.0,Automatic,150000.0,Petrol,Mysore,12,12500.0,11.33,-18.7,https://www.cardekho.com/used-car-details/used-Mercedes-benz-c-class-c-200-avantgarde-cars-Mysore_40142d00-00a1-4454-bb50-a4d1fefda03c.htm,Fair,64,22000,1375691.0,3026.52,1700000.0
